,loss,c1_loss,c2_loss,c3_loss,c4_loss,c1_acc,c2_acc,c3_acc,c4_acc,accuracy
0,21.666587829589844,5.454728126525879,6.194794654846191,5.084673881530762,4.9323930740356445,0.0,0.03125,0.0,0.03125,0.6953125
1,22.88241958618164,6.153888702392578,5.542956352233887,5.553476333618164,5.632099628448486,0.0,0.0,0.0,0.0,0.6953125
2,20.684263229370117,5.608401298522949,5.159818172454834,5.275071620941162,4.64097261428833,0.0625,0.03125,0.0,0.09375,0.6953125
3,20.346660614013672,5.107734680175781,4.500450611114502,5.032331466674805,5.706143379211426,0.03125,0.03125,0.03125,0.03125,0.6953125
4,19.997203826904297,4.661201477050781,4.91082763671875,5.216984272003174,5.20819091796875,0.15625,0.0625,0.09375,0.0625,0.6953125
5,19.934696197509766,4.8865180015563965,4.82056999206543,5.088342666625977,5.139265537261963,0.09375,0.15625,0.03125,0.0625,0.6953125
6,18.271102905273438,4.574744701385498,4.7589263916015625,4.684935569763184,4.252495288848877,0.03125,0.03125,0.0625,0.03125,0.6953125
7,19.0044002532959,4.469243049621582,5.0831298828125,4.945878982543945,4.506148338317871,0.0625,0.03125,0.0,0.0,0.6953125
8,17.343040466308594,4.145236968994141,4.280669212341309,4.161359786987305,4.755773544311523,0.09375,0.15625,0.09375,0.03125,0.6953125
9,17.193513870239258,4.183093070983887,4.363828182220459,4.240992069244385,4.405601501464844,0.03125,0.03125,0.0625,0.0625,0.6953125
10,17.753328323364258,4.529725074768066,4.183905124664307,4.437466621398926,4.602230548858643,0.03125,0.03125,0.03125,0.0,0.6953125
11,18.52814483642578,4.319647312164307,4.943700790405273,4.679112434387207,4.585684776306152,0.03125,0.03125,0.03125,0.03125,0.6953125
12,18.078500747680664,4.491736888885498,4.19305419921875,4.743574142456055,4.650135040283203,0.0625,0.0625,0.03125,0.09375,0.6953125
13,18.17462921142578,4.318851470947266,4.930111885070801,4.61615514755249,4.309511184692383,0.03125,0.0,0.0625,0.0625,0.6953125
14,18.82979393005371,4.6197614669799805,4.864577293395996,4.594491958618164,4.7509636878967285,0.03125,0.03125,0.0,0.0,0.6953125
15,18.61408805847168,4.318503379821777,4.914337635040283,4.317883491516113,5.063363075256348,0.0,0.0,0.03125,0.0,0.6953125
16,18.800914764404297,4.740370750427246,4.910719871520996,4.49355411529541,4.656270980834961,0.03125,0.03125,0.0,0.0,0.6953125
17,17.61117935180664,4.305613040924072,4.619301795959473,4.267331123352051,4.4189324378967285,0.0625,0.125,0.0,0.0625,0.6953125
18,19.3658390045166,4.816230297088623,4.897763729095459,4.737583637237549,4.914261341094971,0.03125,0.0,0.0,0.0,0.6953125
19,17.593441009521484,4.410209655761719,4.576892852783203,4.331239700317383,4.2750983238220215,0.03125,0.0,0.03125,0.0,0.6953125
20,18.403671264648438,4.780055999755859,4.64325475692749,4.419166564941406,4.561193466186523,0.0,0.03125,0.0,0.03125,0.6953125
21,18.283611297607422,4.466999530792236,4.617877960205078,4.612732887268066,4.586002349853516,0.03125,0.0625,0.0,0.0,0.6953125
22,17.609844207763672,4.406240463256836,4.577568054199219,4.199455738067627,4.426579475402832,0.0,0.0,0.0625,0.0,0.6953125
23,18.75177001953125,4.856521129608154,4.413028240203857,4.691255569458008,4.790966033935547,0.0,0.03125,0.0625,0.03125,0.6953125
24,17.90770149230957,4.411343097686768,4.577182769775391,4.332914352416992,4.586261749267578,0.0,0.0,0.03125,0.03125,0.6953125
25,18.378765106201172,4.677962303161621,4.58480978012085,4.587855815887451,4.528138160705566,0.0,0.03125,0.03125,0.0,0.6953125
26,17.213211059570312,4.243926048278809,4.151906967163086,4.290875434875488,4.526501655578613,0.0,0.03125,0.03125,0.0625,0.6953125
27,18.129064559936523,4.23164176940918,4.8705525398254395,4.890974044799805,4.135896682739258,0.03125,0.0,0.0,0.0625,0.6953125
28,17.376869201660156,4.350172996520996,4.2414937019348145,4.245962142944336,4.539238929748535,0.03125,0.0,0.03125,0.0625,0.6953125
29,18.082874298095703,4.4975433349609375,4.452289581298828,4.5271196365356445,4.605921745300293,0.0,0.03125,0.0,0.03125,0.6953125
30,17.2865047454834,4.385751247406006,3.9291415214538574,4.632746696472168,4.338865280151367,0.03125,0.0625,0.0,0.0,0.6953125
