,loss,c1_loss,c2_loss,c3_loss,c4_loss,c1_acc,c2_acc,c3_acc,c4_acc,accuracy
0,22.663169860839844,5.709033012390137,5.692207336425781,5.372624397277832,5.889304161071777,0.03125,0.0,0.0,0.0625,0.046875
1,23.510299682617188,6.545795440673828,5.557837963104248,5.513590335845947,5.893074989318848,0.0,0.03125,0.03125,0.03125,0.046875
2,22.808116912841797,5.971424579620361,5.519721984863281,5.661847114562988,5.655125617980957,0.0,0.0,0.0,0.0,0.046875
3,20.68488883972168,4.662952423095703,5.69992208480835,5.08687162399292,5.235141754150391,0.03125,0.0,0.03125,0.0625,0.046875
4,17.826642990112305,4.464627265930176,4.499127388000488,4.655677795410156,4.207210540771484,0.125,0.0625,0.09375,0.0625,0.046875
5,21.094655990600586,5.181902885437012,5.59976863861084,5.373782157897949,4.939203262329102,0.0,0.0,0.03125,0.03125,0.046875
6,16.977432250976562,4.439306259155273,4.333573818206787,4.181362152099609,4.023190498352051,0.0625,0.0625,0.09375,0.09375,0.046875
7,19.03631019592285,4.469939231872559,4.726753234863281,5.019496917724609,4.820120811462402,0.09375,0.03125,0.03125,0.03125,0.046875
8,18.497127532958984,4.698887348175049,4.496536731719971,4.616910934448242,4.684793472290039,0.03125,0.0625,0.03125,0.0,0.046875
9,17.538593292236328,4.322401523590088,4.360218048095703,4.274765491485596,4.581209659576416,0.0,0.03125,0.03125,0.0625,0.046875
10,19.61467170715332,5.156757831573486,5.034772872924805,4.63440465927124,4.788736820220947,0.0,0.0,0.0,0.03125,0.046875
11,17.154788970947266,4.405289649963379,4.45743465423584,4.011420249938965,4.280644416809082,0.03125,0.0625,0.03125,0.03125,0.046875
12,18.50826644897461,4.535793304443359,4.619385719299316,4.522375583648682,4.830711841583252,0.0,0.03125,0.0625,0.03125,0.046875
13,17.780622482299805,4.633694648742676,4.546567916870117,4.2705278396606445,4.329832077026367,0.0,0.03125,0.0625,0.09375,0.046875
14,19.27845001220703,4.759618759155273,4.703660011291504,4.846660614013672,4.968509674072266,0.0,0.0,0.0,0.03125,0.046875
