epoch;c1_acc;c1_loss;c2_acc;c2_loss;c3_acc;c3_loss;c4_acc;c4_loss;loss;val_c1_acc;val_c1_loss;val_c2_acc;val_c2_loss;val_c3_acc;val_c3_loss;val_c4_acc;val_c4_loss;val_loss
0;0.819403076171875;0.6748221313276644;0.8075653076171875;0.7089484876506049;0.80810546875;0.7190463244741295;0.839935302734375;0.6005851537872786;2.7034020967170362;0.680712890625;1.1484068965539336;0.637158203125;1.4644918481586502;0.655908203125;1.3808998191729187;0.6592529296875;1.4564075369853526;5.450206095166505
1;0.959326171875;0.13630689207077468;0.9462249755859375;0.18045871539991368;0.94453125;0.1895639875749339;0.95897216796875;0.1491073218597762;0.6554369168698031;0.5729736328125;1.9779536481015385;0.494970703125;2.7146530703175813;0.4547607421875;2.9562210362404584;0.47607421875;2.494384491397068;10.143212246149778
2;0.96700439453125;0.12953031308242088;0.958990478515625;0.15648216477831625;0.9566864013671875;0.16695047848513694;0.9663848876953125;0.14013981187023888;0.5931027683192951;0.9330322265625;0.26171545320539735;0.9221923828125;0.253310823981883;0.9316162109375;0.21526921939876048;0.9526123046875;0.17181043993114145;0.9021059367572889
3;0.97213134765625;0.10881733516341115;0.96619873046875;0.13086252971481827;0.9640533447265625;0.1377444376566473;0.97132568359375;0.11858618528577267;0.49601048736731174;0.6116943359375;1.666972772171721;0.5669189453125;2.3827638255432246;0.5550048828125;2.3982768781483172;0.572119140625;2.15762887862511;8.605642352253199
4;0.975311279296875;0.09564287905293441;0.9696624755859375;0.11387205626905939;0.9685638427734375;0.12100665762361018;0.9745880126953125;0.10208089517474547;0.4326024883001082;0.9079345703125;0.33143478760830475;0.899169921875;0.37231275510966955;0.900927734375;0.3705494344387262;0.8970703125;0.39689772512647326;1.4711947012459858
5;0.975860595703125;0.11149964665312381;0.9708709716796875;0.12867766981517548;0.9693878173828125;0.13513394866547515;0.9751129150390625;0.1193381230201254;0.49464938809960585;0.7715576171875;1.0449360485188663;0.7546875;0.9438976858044044;0.7737548828125;0.8669831715989857;0.8101318359375;0.831064945156686;3.6868818540126087
6;0.9791046142578125;0.08003312618159271;0.974957275390625;0.09615930469589387;0.9738677978515625;0.10065858164719259;0.97877197265625;0.08626456221238214;0.36311557454455395;0.971826171875;0.11581012119640946;0.9673828125;0.10325314667479688;0.976123046875;0.08242160187401168;0.97978515625;0.07418302991463861;0.37566789902048187
7;0.9810211181640625;0.06656556937265634;0.9774078369140625;0.08071499941876255;0.9760589599609375;0.0854240722184528;0.98065185546875;0.072083247746302;0.3047878887613479;0.5664794921875;1.9649785779882223;0.5630126953125;2.602106008352712;0.59658203125;2.3712718766648324;0.6406005859375;1.7344951516948641;8.672851618751883
8;0.9823455810546875;0.06202301198802189;0.978558349609375;0.07645620497523993;0.9774505615234375;0.08171069477471775;0.981512451171875;0.06918392616475018;0.28937383802031036;0.9312744140625;0.28658022002491634;0.9171142578125;0.28362277275591624;0.8765380859375;0.44321720527659636;0.896484375;0.4513472892111167;1.464767489116639
9;0.9830169677734375;0.0622727924592823;0.97952880859375;0.07467371966936298;0.978863525390625;0.07870760621144868;0.982391357421875;0.0678789316214548;0.28353305008558893;0.8863037109375;0.492708975286223;0.8646728515625;0.4707221378572285;0.8826904296875;0.4303573954530293;0.867333984375;0.5257797190279234;1.9195682290475815
