epoch;c1_acc;c1_loss;c2_acc;c2_loss;c3_acc;c3_loss;c4_acc;c4_loss;loss;val_c1_acc;val_c1_loss;val_c2_acc;val_c2_loss;val_c3_acc;val_c3_loss;val_c4_acc;val_c4_loss;val_loss
0;0.0630859375;4.150153769552707;0.10439453125;3.793970577418804;0.10380859375;3.7979513429105283;0.10263671875;3.833047963678837;15.57512362599373;0.06787109375;4.0436790133826435;0.067047119140625;4.301184971816838;0.074432373046875;4.183526737149805;0.085540771484375;3.918915039859712;16.44730574451387
1;0.2826171875;2.739531757310033;0.41015625;2.1162935856729748;0.4408203125;2.0165736969560384;0.45546875;1.9086578328162431;8.781056900322437;0.41937255859375;2.115235760109499;0.43798828125;1.9928794326260686;0.467742919921875;1.9270334404427558;0.523345947265625;1.6334119477542117;7.668560595717281
2;0.54716796875;1.5858081398531794;0.5880859375;1.467089245840907;0.6173828125;1.3428681708872319;0.663671875;1.1352191584184765;5.530984727293253;0.513458251953125;1.701614601770416;0.49114990234375;1.802240966586396;0.52471923828125;1.7005457359482534;0.536468505859375;1.6134239999228157;6.817825314588845
3;0.70263671875;0.995944164507091;0.69033203125;1.0898074951954186;0.7115234375;1.0178450654260813;0.760546875;0.7968295165337622;3.900426225364208;0.72283935546875;0.939983390737325;0.626922607421875;1.2866830697166733;0.626312255859375;1.306106430653017;0.722381591796875;0.9373030840943102;4.470075975172222
4;0.78427734375;0.7036001119296997;0.741796875;0.8957422117237002;0.76845703125;0.8262200988829136;0.8267578125;0.5984736780636013;3.024036106094718;0.176116943359375;3.6857165740802884;0.189697265625;3.938430085312575;0.1666259765625;4.07999929273501;0.29632568359375;2.8964016298996285;14.600547587499022
5;0.8251953125;0.5648223511874676;0.7859375;0.7294611400924623;0.7951171875;0.7471414155792445;0.847265625;0.5227696976158768;2.564194606989622;0.815460205078125;0.6553337884834036;0.749053955078125;0.8688340570370201;0.769866943359375;0.813067208888242;0.842376708984375;0.5952725992538035;2.932507652323693
6;0.86220703125;0.45766396005637944;0.81318359375;0.6451792137697339;0.81650390625;0.6630464646499604;0.87001953125;0.4510552808409557;2.21694491636008;0.781982421875;0.695910775088123;0.70623779296875;1.0214850604679668;0.697296142578125;1.0812614711758215;0.75579833984375;0.8358761613199022;3.634533467469737
7;0.87841796875;0.39560656556859614;0.8330078125;0.5592341787414625;0.83642578125;0.5745532341301441;0.88369140625;0.40314123227726667;1.9325352169573307;0.75103759765625;0.8582460369798355;0.684295654296875;1.148706000763923;0.6724853515625;1.2069723237364087;0.728271484375;0.9656482122663874;4.179572567809373
8;0.89052734375;0.3545255391392857;0.8515625;0.4981069219997153;0.85302734375;0.5201467759441585;0.896484375;0.36079909722320735;1.733578335121274;0.829498291015625;0.5451482991484227;0.7720947265625;0.815353464015061;0.78521728515625;0.7836669124808395;0.84381103515625;0.5372916627311497;2.681460341264028
9;0.89794921875;0.3246361060417257;0.8654296875;0.457963761780411;0.85947265625;0.48353405204834415;0.90166015625;0.3394284941256046;1.6055624143220484;0.34674072265625;2.7430916482117027;0.34710693359375;2.8530902839265764;0.35791015625;2.773055824334733;0.408843994140625;2.3361419049324468;10.705379657447338
10;0.9072265625;0.2971194127807394;0.86943359375;0.4316650299821049;0.869921875;0.44923726706765593;0.91259765625;0.30514104729518293;1.4831627575680613;0.72283935546875;0.8989548638637643;0.6448974609375;1.2930519755464047;0.64825439453125;1.3105779134784825;0.739105224609375;0.9154503014869988;4.418035058071837
11;0.9158203125;0.2801085786311887;0.88388671875;0.39081507206428795;0.87958984375;0.42248582557076586;0.91337890625;0.2966506949043833;1.390060172788799;0.784698486328125;0.7163690567394951;0.7032470703125;1.070863803033717;0.7200927734375;1.0320260104781482;0.776641845703125;0.779196508716268;3.598455384373665
12;0.92119140625;0.24689790459233335;0.886328125;0.3709698460181244;0.88388671875;0.39017060711048546;0.926171875;0.2577814188785851;1.2658197729382663;0.30133056640625;3.1324528661789373;0.3582763671875;2.972521740477532;0.35797119140625;2.9258122423198074;0.3995361328125;2.6864442483056337;11.717231092974544
13;0.92919921875;0.23517917270073668;0.8880859375;0.37216841040644794;0.890234375;0.3893015397829004;0.92197265625;0.2665205241995864;1.2631696470081806;0.7415771484375;0.8706466849253047;0.665863037109375;1.2084533933957573;0.671661376953125;1.1797227302740794;0.714569091796875;0.9906175000069197;4.249440303072333
14;0.923046875;0.23877329751849174;0.8919921875;0.33829412929480895;0.89794921875;0.3443431892315857;0.92607421875;0.2500516023603268;1.171462217066437;0.70135498046875;1.1010726735403296;0.68304443359375;1.2316071481473045;0.66253662109375;1.3069401893299073;0.718353271484375;1.044930183357792;4.684550195233896
15;0.92841796875;0.223133545339806;0.90302734375;0.31788021386018955;0.90009765625;0.3228017038782127;0.93330078125;0.2250770801329054;1.088892540615052;0.935516357421875;0.1923499905060453;0.9041748046875;0.29600457787273626;0.893768310546875;0.3415761168762401;0.925506591796875;0.24902797600225313;1.078958660189528
16;0.928125;0.22076149526692462;0.90126953125;0.3252758882998023;0.9064453125;0.32400514542823655;0.93154296875;0.23261064658872782;1.1026531775016337;0.132354736328125;4.89259373000823;0.166107177734375;4.292597942287102;0.17584228515625;4.2489571031183;0.229766845703125;3.771992642665282;17.2061414020136
17;0.9349609375;0.20257529200753197;0.907421875;0.30517749190330506;0.90966796875;0.31011372337816284;0.937109375;0.20949110302899498;1.0273576098494233;0.759857177734375;0.8869432984793093;0.7032470703125;1.1255744886875618;0.6754150390625;1.2741517060203478;0.698455810546875;1.166671965707792;4.4533414538018405
18;0.9365234375;0.20693396333954298;0.9095703125;0.2888018590165302;0.90615234375;0.3144190619525034;0.934765625;0.22632063851342538;1.0364755214191974;0.521636962890625;1.7755712552461773;0.548919677734375;1.723761564702727;0.53192138671875;1.7471826408873312;0.603271484375;1.4318778797169216;6.67839333973825
19;0.93779296875;0.19743202074896543;0.91162109375;0.28290847354801374;0.91455078125;0.2957078682607971;0.93798828125;0.20715043730451727;0.9831988027784974;0.134918212890625;5.739353282144293;0.157806396484375;5.821931870654225;0.142242431640625;5.865532450843602;0.213348388671875;4.258750650333241;21.685568284243345
20;0.93984375;0.19047906307969242;0.92041015625;0.2600052753696218;0.9162109375;0.2761088050378021;0.9408203125;0.20137826946156565;0.9279714106116443;0.462615966796875;2.050556793459691;0.486114501953125;2.0080566545948386;0.503570556640625;1.9145503065083176;0.55706787109375;1.675122030370403;7.64828578196466
21;0.94345703125;0.180013212247286;0.9185546875;0.26058243998268155;0.9212890625;0.27971479077241385;0.94130859375;0.19751997410785407;0.917830417631194;0.848388671875;0.6427833484631265;0.81201171875;0.6873023861699039;0.8101806640625;0.6955908571690088;0.8218994140625;0.6435270382935414;2.6692036328604445
22;0.94296875;0.1701010906312149;0.9224609375;0.24714278686442412;0.92275390625;0.2547451104444917;0.943359375;0.20208673293091123;0.8740757193882018;0.190399169921875;4.3918665333185345;0.199005126953125;4.311133438022807;0.1748046875;4.457890921272337;0.317230224609375;3.030240806983784;16.191131693311036
23;0.9447265625;0.1789740743173752;0.9263671875;0.24171167389722542;0.92216796875;0.2599882900918601;0.94423828125;0.1875410601031035;0.8682150972075761;0.496856689453125;1.8852750727091916;0.56756591796875;1.6464272298617288;0.544189453125;1.745251493586693;0.60992431640625;1.5261653353227302;6.8031191332265735
24;0.94638671875;0.17041626361315138;0.9267578125;0.23174408028717153;0.92490234375;0.2427108453179244;0.941796875;0.19829647304140963;0.8431676638312637;0.68011474609375;1.156782350182766;0.686859130859375;1.1118156934680883;0.6607666015625;1.1949745595047716;0.654541015625;1.2387092245044187;4.702281820122153
25;0.9490234375;0.16323306086705996;0.92373046875;0.24330191162298434;0.92919921875;0.23700616578571498;0.94892578125;0.16830408370005898;0.8118452205322683;0.912628173828125;0.3107831244269619;0.892578125;0.3502124273109075;0.89105224609375;0.3611551425419748;0.916046142578125;0.28278713074178086;1.3049378238501959
26;0.9470703125;0.1624441983032739;0.92646484375;0.23627334350021556;0.92880859375;0.2312483830435667;0.9513671875;0.16151962174044457;0.7914855460636318;0.713470458984375;1.0571441499632783;0.713775634765625;1.0679658130684402;0.694305419921875;1.1359267471416388;0.718536376953125;1.0581146093900315;4.319151321891695
27;0.9435546875;0.16878413505037315;0.93515625;0.20975658704992384;0.9322265625;0.22487334487959743;0.95146484375;0.1594966918375576;0.7629107599612326;0.09637451171875;4.832028669537976;0.088775634765625;4.969854536000639;0.062164306640625;5.170662533026189;0.090423583984375;4.2804666112642735;19.25301237590611
28;0.9501953125;0.14694328256009612;0.93740234375;0.21184352520504035;0.9287109375;0.23880285052291583;0.94853515625;0.17441196754807606;0.7720016265520826;0.792327880859375;0.7147060436254833;0.747344970703125;0.8820415646478068;0.763153076171875;0.8275556409353158;0.767364501953125;0.8118444189894944;3.2361476765945554
29;0.94892578125;0.16071765992383008;0.93447265625;0.21012384309142362;0.9318359375;0.2343223857518751;0.9498046875;0.1712759333575377;0.7764398207888007;0.471099853515625;2.1117560216225684;0.424774169921875;2.5735118605662137;0.451629638671875;2.2637020079419017;0.4595947265625;2.2277396018616855;9.176709491293877
30;0.94794921875;0.1678724707206129;0.934375;0.21336963112698867;0.93232421875;0.23631687416345812;0.9517578125;0.17337933698581764;0.7909383133519441;0.5986328125;1.635863238334423;0.558746337890625;2.0600643128273077;0.584564208984375;1.8468047471833415;0.599822998046875;1.7129044039174914;7.255636710207909
31;0.95283203125;0.14424424033786637;0.9357421875;0.20698932969389716;0.93134765625;0.2251792794035282;0.95068359375;0.1694271973959985;0.7458400475792587;0.831085205078125;0.5988724093913333;0.78656005859375;0.7225723734445637;0.778167724609375;0.7533727959962562;0.80438232421875;0.6791946278535761;2.754012210178189
32;0.9544921875;0.14593772531079593;0.9388671875;0.19399685405951458;0.9345703125;0.22315479957906065;0.9509765625;0.17380966949131108;0.7368990492541343;0.9190673828125;0.2725885274630855;0.882598876953125;0.37846614895534003;0.886932373046875;0.3762748335575452;0.911773681640625;0.30630491944066307;1.3336344287963584
33;0.953125;0.13527755670802435;0.94404296875;0.18277906050498133;0.94013671875;0.19384914768161252;0.9556640625;0.14506942156876904;0.656975185405463;0.84722900390625;0.5370755938638467;0.82000732421875;0.6447535000916105;0.837677001953125;0.5524852877497324;0.864471435546875;0.4830626748371287;2.2173770524095744
34;0.95390625;0.143917612102814;0.941015625;0.18592503623804077;0.94111328125;0.19395145873713773;0.95625;0.1477873409516178;0.6715814494993537;0.4390869140625;2.1800420278450474;0.44384765625;2.3190481745405123;0.458526611328125;2.166364843142219;0.462860107421875;2.1638149744831026;8.829270025715232
35;0.9556640625;0.13901195710059255;0.94208984375;0.18742780137399678;0.9412109375;0.19220091810275336;0.9556640625;0.1473507072936627;0.6659913799725473;0.8023681640625;0.697034411248751;0.749481201171875;0.9118711800401798;0.72918701171875;0.9978729707654566;0.801544189453125;0.7403532648895634;3.3471318238880485
36;0.95126953125;0.15905310519228805;0.94169921875;0.19759299702418504;0.93681640625;0.22430553121084812;0.953515625;0.1720000201901712;0.7529516526032239;0.681243896484375;1.1714368507673498;0.675872802734375;1.259565965650836;0.673980712890625;1.2201488837017678;0.727783203125;1.0127537879161537;4.663905479479581
