epoch;c1_categorical_accuracy;c1_loss;c2_categorical_accuracy;c2_loss;c3_categorical_accuracy;c3_loss;c4_categorical_accuracy;c4_loss;loss;val_c1_categorical_accuracy;val_c1_loss;val_c2_categorical_accuracy;val_c2_loss;val_c3_categorical_accuracy;val_c3_loss;val_c4_categorical_accuracy;val_c4_loss;val_loss
0;0.015625;5.607783031463623;0.025;5.743680047988891;0.009375;5.722920608520508;0.034375;5.518214225769043;22.592597579956056;0.0158935546875;12.979389947652816;0.017919921875;9.847366331517696;0.0157958984375;12.615518439561129;0.016357421875;13.56214487478137;49.00441953539848
1;0.065625;4.695197677612304;0.08125;4.5675880908966064;0.065625;4.600709581375122;0.065625;4.640825843811035;18.504321098327637;0.016552734375;11.006547381728888;0.0170654296875;9.267428774759173;0.0147216796875;11.089432217925786;0.014990234375;12.161736443638802;43.52514472603798
0;0.93464599609375;0.24061781310282016;0.9252496337890626;0.2715689118119519;0.9253961181640625;0.27705546839123374;0.9379608154296875;0.23645864825983978;1.025700841734506;0.9676513671875;0.09620626812497904;0.9585693359375;0.12961677200405575;0.95771484375;0.1368526802230008;0.9679931640625;0.1005906001805215;0.46326631986303257
0;0.932861328125;0.25058712653374754;0.924405517578125;0.2788077085229719;0.923790283203125;0.2875614183096207;0.9364434814453125;0.24397680635979896;1.0609330593273625;0.9627685546875;0.1275289660720887;0.950537109375;0.1775966083407184;0.9431640625;0.21633234392974146;0.9503173828125;0.17578776897776152;0.6972456867457367
