epoch;c1_acc;c1_loss;c2_acc;c2_loss;c3_acc;c3_loss;c4_acc;c4_loss;loss;val_c1_acc;val_c1_loss;val_c2_acc;val_c2_loss;val_c3_acc;val_c3_loss;val_c4_acc;val_c4_loss;val_loss
0;0.13671875;3.642211578786373;0.214080810546875;3.222455030598212;0.225799560546875;3.167619290878065;0.2471923828125;3.0800012014224194;13.112287104129791;0.06640625;5.379963707178831;0.1162109375;5.440031286329031;0.122802734375;4.96707814745605;0.173828125;3.9318891502916813;19.71896231174469
0;0.199310302734375;3.313080253195949;0.281585693359375;2.8805706951534376;0.3006591796875;2.803414267313201;0.31939697265625;2.7158469102578238;11.71291212271899;0.474609375;1.9565513404086232;0.458984375;1.969276960939169;0.473388671875;1.9573139855638146;0.5107421875;1.7026984635740519;7.585840754210949
1;0.742523193359375;0.859945809977944;0.72442626953125;0.951491252402775;0.7392578125;0.9310728966956958;0.797515869140625;0.6907807546813274;3.433290705899708;0.815673828125;0.6440711594186723;0.769775390625;0.7555477269925177;0.768798828125;0.7851098692044616;0.8564453125;0.5031090268166736;2.6878377748653293
2;0.869720458984375;0.4179909720623982;0.828948974609375;0.566006243985612;0.83038330078125;0.5986046681355219;0.88165283203125;0.4077873905807792;1.9903892732108943;0.47021484375;1.9471868490800261;0.449951171875;2.1381200989708304;0.466796875;2.014312269166112;0.510986328125;1.7414950672537088;7.8411142863333225
3;0.910125732421875;0.2888735176420596;0.86993408203125;0.4286726130085299;0.86627197265625;0.45802818364973064;0.907867431640625;0.3130311208878993;1.488605437654769;0.50732421875;1.7881178511306643;0.4912109375;1.8240406410768628;0.490966796875;1.842570835724473;0.541015625;1.7007901747711003;7.155519541352987
4;0.922637939453125;0.24579274293137132;0.893951416015625;0.3507384129334241;0.890777587890625;0.37597317228573957;0.92236328125;0.26559281839399773;1.2380971450475045;0.450927734375;1.9856011681258678;0.417724609375;2.2034003557637334;0.376708984375;2.32762948051095;0.428466796875;2.165813065133989;8.68244407325983
5;0.931243896484375;0.21422823437933403;0.90386962890625;0.30509243721280654;0.903167724609375;0.3268628564928804;0.9329833984375;0.23185170326541993;1.0780352319416124;0.831298828125;0.686508446931839;0.78857421875;0.7562491949647665;0.781494140625;0.7647299424279481;0.78369140625;0.7513311649672687;2.9588187374174595
6;0.937530517578125;0.1948286255938001;0.914703369140625;0.2767793270359107;0.91351318359375;0.2903294997795456;0.9378662109375;0.2172009753921884;0.9791384283162188;0.841552734375;0.5266511121299118;0.786376953125;0.7165459305979311;0.799560546875;0.6818799304310232;0.781982421875;0.8028633932117373;2.727940361946821
7;0.94293212890625;0.17585287220663304;0.921661376953125;0.2514446530094574;0.91937255859375;0.2638898818668167;0.942779541015625;0.196049902208415;0.887237307309988;0.89599609375;0.355321339040529;0.85498046875;0.4835042239865288;0.85205078125;0.48311515722889453;0.9052734375;0.32489605620503426;1.6468367748893797
8;0.948883056640625;0.16305574546731805;0.9337158203125;0.22213367351105262;0.9263916015625;0.24226239478684874;0.9482421875;0.1856656654172184;0.8131174787413329;0.806640625;0.7206711515318602;0.766845703125;0.8031990921590477;0.769775390625;0.8554996373131871;0.76171875;0.9217394152656198;3.3011092972010374
9;0.953399658203125;0.14910268771745905;0.93450927734375;0.21476788233803745;0.928466796875;0.2366228442706415;0.948150634765625;0.18239580849240156;0.7828892223042203;0.457275390625;2.081205029040575;0.44921875;2.107527089305222;0.480224609375;2.0130450008437037;0.455322265625;2.1684605050832033;8.37023762613535
