,loss,c1_loss,c2_loss,c3_loss,c4_loss,c1_acc,c2_acc,c3_acc,c4_acc,accuracy
0,21.71371841430664,5.374956130981445,5.466197967529297,5.546670436859131,5.325892448425293,0.03125,0.0,0.03125,0.0,0.0
1,59.325809478759766,13.937079429626465,15.478050231933594,15.029436111450195,14.881245613098145,0.09375,0.0,0.03125,0.03125,0.0
2,61.94416809082031,16.11809539794922,16.081344604492188,14.634007453918457,15.110721588134766,0.0,0.0,0.0625,0.0625,0.0
3,61.71333312988281,15.834249496459961,15.349844932556152,15.418523788452148,15.110715866088867,0.0,0.0,0.03125,0.0625,0.0
4,62.82872009277344,16.07520866394043,15.614585876464844,16.028202056884766,15.110723495483398,0.0,0.03125,0.0,0.0625,0.0
5,61.73069763183594,15.495460510253906,15.114234924316406,15.649103164672852,15.471899032592773,0.03125,0.0625,0.0,0.03125,0.0
6,61.52444839477539,15.614404678344727,14.607038497924805,15.534611701965332,15.76839542388916,0.03125,0.09375,0.03125,0.0,0.0
7,62.887351989746094,16.011844635009766,16.11809539794922,15.422736167907715,15.334673881530762,0.0,0.0,0.03125,0.0,0.0
8,62.63963317871094,15.614405632019043,15.796419143676758,16.11809539794922,15.110713958740234,0.03125,0.0,0.0,0.0625,0.0
9,62.96131896972656,16.11809539794922,15.614404678344727,15.614415168762207,15.614404678344727,0.0,0.03125,0.03125,0.03125,0.0
10,63.46500015258789,16.11809539794922,16.11809539794922,16.11809539794922,15.110713958740234,0.0,0.0,0.0,0.0625,0.0
11,62.56540298461914,16.11809539794922,15.778902053833008,15.557693481445312,15.110713958740234,0.0,0.0,0.0,0.0625,0.0
12,62.171653747558594,15.17604923248291,15.163196563720703,15.714314460754395,16.11809539794922,0.0,0.03125,0.0,0.0,0.0
13,63.17695236206055,15.614404678344727,15.326355934143066,16.11809539794922,16.11809539794922,0.03125,0.03125,0.0,0.0,0.0
14,64.47238159179688,16.11809539794922,16.11809539794922,16.11809539794922,16.11809539794922,0.0,0.0,0.0,0.0,0.0
15,63.96868896484375,15.614404678344727,16.11809539794922,16.11809539794922,16.11809539794922,0.03125,0.0,0.0,0.0,0.0
16,63.323951721191406,16.11809539794922,15.977046966552734,15.614404678344727,15.614404678344727,0.0,0.0,0.03125,0.03125,0.0
17,62.28955078125,16.11809539794922,14.942644119262695,15.614404678344727,15.614404678344727,0.0,0.0625,0.03125,0.03125,0.0
18,61.22804260253906,16.11809539794922,14.888516426086426,15.110716819763184,15.110713958740234,0.0,0.03125,0.0625,0.0625,0.0
19,63.26577377319336,16.11809539794922,16.11809539794922,14.91148853302002,16.11809539794922,0.0,0.0,0.0625,0.0,0.0
20,63.924415588378906,16.11809539794922,16.073822021484375,15.614404678344727,16.11809539794922,0.0,0.0,0.03125,0.0,0.0
21,63.36138916015625,16.11809539794922,15.510791778564453,15.614404678344727,16.11809539794922,0.0,0.03125,0.03125,0.0,0.0
22,62.458587646484375,15.356466293334961,15.118812561035156,15.865213394165039,16.11809539794922,0.03125,0.0,0.0,0.0,0.0
23,62.51791763305664,16.11809539794922,14.688419342041016,15.593308448791504,16.11809539794922,0.0,0.03125,0.03125,0.0,0.0
24,60.546875,16.029399871826172,15.040372848510742,13.86269474029541,15.614404678344727,0.0,0.0,0.125,0.03125,0.0
25,52.010215759277344,12.444299697875977,11.841224670410156,13.378501892089844,14.346193313598633,0.03125,0.0,0.0,0.03125,0.0
26,39.17707824707031,9.413797378540039,9.225154876708984,10.236246109008789,10.301878929138184,0.0,0.0,0.0,0.0625,0.0
27,34.414512634277344,8.168904304504395,8.687235832214355,8.668989181518555,8.889381408691406,0.03125,0.0,0.0,0.03125,0.0
28,30.67797088623047,7.665068626403809,7.9817938804626465,7.802270889282227,7.228837966918945,0.0625,0.03125,0.0,0.0625,0.0
