epoch;c1_acc;c1_loss;c2_acc;c2_loss;c3_acc;c3_loss;c4_acc;c4_loss;loss;val_c1_acc;val_c1_loss;val_c2_acc;val_c2_loss;val_c3_acc;val_c3_loss;val_c4_acc;val_c4_loss;val_loss
0;0.825323486328125;0.6437532980207834;0.81287841796875;0.6804455199039239;0.815399169921875;0.6831140447173312;0.8469207763671875;0.5671062921615431;2.574419152791961;0.5081787109375;1.9517084322404117;0.468310546875;2.356382620241493;0.460791015625;2.3440979504026473;0.53271484375;1.8971329680643976;8.549321972578763
1;0.9595947265625;0.12869743404851305;0.94752197265625;0.1719450587943811;0.9454010009765625;0.18471081037112072;0.9589935302734375;0.14192523604153848;0.6272785396737163;0.968115234375;0.08912403579215607;0.960498046875;0.115781162458552;0.95615234375;0.13173450387257618;0.96591796875;0.10514362192834596;0.4417833248648094
2;0.969110107421875;0.10059071816494906;0.96085205078125;0.12767497011473666;0.959735107421875;0.13580675852376203;0.968524169921875;0.10953264148629387;0.47360508826823206;0.9599609375;0.12558296634670113;0.949658203125;0.15782784013099443;0.9441650390625;0.17389970877520683;0.96083984375;0.13205624370093574;0.5893667594064027
3;0.974163818359375;0.08608023666404847;0.9676025390625;0.10923932807631331;0.96669921875;0.11548530719420569;0.973046875;0.09586767427466895;0.4066725464632327;0.948388671875;0.1637184647272079;0.9376708984375;0.2078026995917753;0.9455078125;0.18089075657471768;0.957177734375;0.1370806596084549;0.6894925810454879
4;0.9764190673828125;0.07968093440060216;0.9714202880859375;0.09789962072246965;0.97041015625;0.10449198728477427;0.976171875;0.08694677113970499;0.3690193138192626;0.9527587890625;0.15334067900880655;0.947900390625;0.1613446476650097;0.9404296875;0.1901496133661567;0.9583740234375;0.1373787153896046;0.6422136556589976
5;0.979150390625;0.07210822820843532;0.974163818359375;0.08961985982129476;0.973394775390625;0.09562746808456382;0.978521728515625;0.07998001228594091;0.3373355682590045;0.9751953125;0.08183770454355113;0.9665771484375;0.11008200154071801;0.94482421875;0.1934483909845767;0.9544921875;0.16065590850448644;0.5460240068379789
6;0.9809539794921875;0.06699614010061054;0.976373291015625;0.08310064612948764;0.97513427734375;0.08929305435400181;0.9797607421875;0.07474915263357929;0.31413899326325917;0.974951171875;0.07592563573386997;0.953125;0.15192969231211464;0.8816162109375;0.4841618516285962;0.903515625;0.3527114463620819;1.0647286269115284
7;0.981854248046875;0.06666062028048429;0.9781524658203125;0.08025213251424076;0.9773406982421875;0.0843817638794249;0.98106689453125;0.07391571121493143;0.305210228015585;0.9790283203125;0.06187028089079831;0.9724853515625;0.08036683187046947;0.970703125;0.0908632567006407;0.9766845703125;0.07769573457790102;0.31079610383021644
8;0.9808013916015625;0.09818152980612496;0.977056884765625;0.11109886079553917;0.9763031005859375;0.1152160925781942;0.97974853515625;0.1052950289098277;0.4297915120012476;0.9426025390625;0.20319142137050222;0.9198486328125;0.28335074709902985;0.8923583984375;0.37036849340074696;0.8845458984375;0.46082697597157674;1.3177376369945706
9;0.98143310546875;0.09630028078574923;0.9780181884765625;0.10888848240035287;0.977398681640625;0.11222345252601543;0.9807647705078125;0.10267338576968328;0.4200856016169382;0.9693359375;0.1314757249361719;0.96552734375;0.11403750206445692;0.9562255859375;0.15336614392217598;0.96865234375;0.17115078240894946;0.570030152599793
