epoch;c1_acc;c1_loss;c2_acc;c2_loss;c3_acc;c3_loss;c4_acc;c4_loss;loss;val_c1_acc;val_c1_loss;val_c2_acc;val_c2_loss;val_c3_acc;val_c3_loss;val_c4_acc;val_c4_loss;val_loss
0;0.03078125;4.077213704586029;0.03265625;4.053194136619568;0.03265625;4.041207979917527;0.0334375;4.055099779367447;16.22671552658081;0.02841796875;3.654683835245669;0.0320556640625;3.65873244702816;0.0291259765625;3.6675438575446604;0.0305419921875;3.6761990496888757;14.657159198075533
1;0.0728125;3.7758206009864805;0.10734375;3.576660177707672;0.10765625;3.5783174335956573;0.09046875;3.649347027540207;14.580145239830017;0.0743896484375;3.770163897052407;0.1015380859375;3.7037797078490255;0.111083984375;3.7004648307338357;0.1059814453125;3.6776883754879237;14.85209680274129
2;0.2528125;3.0089211362600325;0.35828125;2.5402152276039125;0.3471875;2.5843759393692016;0.3315625;2.7046449422836303;10.838157250881196;0.3521484375;2.8288135391660036;0.414453125;2.5147917347960176;0.426220703125;2.618646170757711;0.4070068359375;2.5558241584338246;10.51807560659945
3;0.465;1.998219096660614;0.5403125;1.7103583550453185;0.5215625;1.811748138964176;0.50546875;1.820038870573044;7.340364465713501;0.52666015625;1.765499795973301;0.5177001953125;1.6388896009419114;0.5029541015625;1.757592202257365;0.55947265625;1.6516955085098743;6.81367710120976
4;0.6425;1.243275537788868;0.64171875;1.303780359327793;0.63203125;1.4467905056476593;0.62515625;1.4072045665979385;5.401050978899002;0.652392578125;1.2850841217674316;0.59521484375;1.4849669150076807;0.5754638671875;1.6062547143548727;0.6079345703125;1.465694510191679;5.842000269889832
