epoch;c1_acc;c1_loss;c2_acc;c2_loss;c3_acc;c3_loss;c4_acc;c4_loss;loss;val_c1_acc;val_c1_loss;val_c2_acc;val_c2_loss;val_c3_acc;val_c3_loss;val_c4_acc;val_c4_loss;val_loss
0;0.03125;5.736415004730224;0.034375;5.516155338287353;0.03125;5.672052049636841;0.009375;5.80083532333374;22.725457763671876;0.015478515625;5.712685947865248;0.017578125;5.561422654986382;0.0163818359375;5.909185443073511;0.0174560546875;6.388961810991168;23.572255881130694
1;0.096875;4.625253772735595;0.071875;4.627527809143066;0.084375;4.529137420654297;0.0625;4.455623722076416;18.2375431060791;0.016650390625;5.492922199144959;0.0166748046875;5.26788176484406;0.0159423828125;5.118722800165415;0.0173583984375;5.2982181090861555;21.17774488478899
0;0.021875;5.770772123336792;0.040625;5.763540840148925;0.03125;5.716234540939331;0.028125;5.7788056373596195;23.029352569580077;0.0163818359375;9.086277795955539;0.017138671875;8.297286644950509;0.0163330078125;8.325837730243801;0.0160888671875;8.709477001056076;34.41887917667627
1;0.071875;4.423470544815063;0.084375;4.405800843238831;0.103125;4.529188108444214;0.08125;4.485929822921753;17.844389152526855;0.0172607421875;6.319216316193343;0.016015625;6.407314948365093;0.0164306640625;6.369288626313209;0.0168212890625;6.09875449500978;25.194574412703513
0;0.021875;5.4292747497558596;0.021875;5.539673614501953;0.015625;5.693704748153687;0.01875;5.432753467559815;22.095406913757323;0.015478515625;6.033141293749213;0.0166748046875;5.744253337010742;0.0159423828125;5.651763011887669;0.016455078125;6.046256954595447;23.475414595007898
1;0.065625;4.675394105911255;0.078125;4.502952766418457;0.078125;4.595512723922729;0.053125;4.654559469223022;18.428419303894042;0.0162353515625;4.817363811656833;0.017724609375;4.856881296262145;0.01640625;5.105766217410564;0.016455078125;5.021625764667988;19.801637081801893
0;0.021875;5.796883535385132;0.021875;5.84444842338562;0.05;5.588668727874756;0.025;6.059266090393066;23.28926658630371;0.0159912109375;11.35477256923914;0.0172119140625;8.216884515807033;0.0178955078125;8.821220125630498;0.016064453125;9.677728182077407;38.070605379343036
1;0.090625;4.348959469795227;0.071875;4.5603851795196535;0.115625;4.437622904777527;0.084375;4.5141945600509645;17.861161994934083;0.016943359375;7.325402974337339;0.0166015625;7.14187823869288;0.017578125;6.776581232994795;0.0161865234375;6.815675385296345;28.05953782349825
