,loss,c1_loss,c2_loss,c3_loss,c4_loss,c1_acc,c2_acc,c3_acc,c4_acc,accuracy
0,23.24462127685547,6.053333759307861,5.7218732833862305,5.778572082519531,5.6908416748046875,0.0,0.0,0.0,0.0,0.4375
1,23.001422882080078,5.752039909362793,5.733635902404785,5.627810478210449,5.887936115264893,0.0,0.0,0.03125,0.03125,0.4375
2,19.121536254882812,5.18035888671875,5.208182334899902,4.493559837341309,4.239434719085693,0.15625,0.15625,0.15625,0.1875,0.4375
3,20.197233200073242,4.921250343322754,4.89797306060791,5.143171787261963,5.234838962554932,0.1875,0.15625,0.125,0.1875,0.4375
4,19.250320434570312,4.774961948394775,4.542576313018799,4.89617395401001,5.036606788635254,0.03125,0.15625,0.125,0.125,0.4375
5,18.923171997070312,4.508966445922852,5.07637357711792,4.37989616394043,4.957935810089111,0.21875,0.125,0.15625,0.1875,0.4375
6,21.200908660888672,5.381610870361328,5.081345558166504,5.1729912757873535,5.5649614334106445,0.0,0.0,0.0,0.0,0.4375
7,22.643157958984375,5.83402156829834,6.239546775817871,5.4504194259643555,5.119171619415283,0.0,0.03125,0.03125,0.09375,0.4375
8,18.232563018798828,4.495203018188477,4.5638275146484375,4.7732086181640625,4.400322914123535,0.09375,0.0625,0.03125,0.15625,0.4375
9,19.01491355895996,4.97044563293457,4.629604816436768,4.725429534912109,4.689433574676514,0.15625,0.15625,0.09375,0.09375,0.4375
10,17.897907257080078,4.916947364807129,4.368063926696777,4.48429012298584,4.128605842590332,0.09375,0.09375,0.125,0.1875,0.4375
11,18.82903289794922,4.790770530700684,4.675292015075684,4.661032676696777,4.701937675476074,0.0625,0.0625,0.15625,0.125,0.4375
12,20.621307373046875,5.312315940856934,5.230937957763672,5.362815856933594,4.715236663818359,0.03125,0.0,0.03125,0.09375,0.4375
13,18.992258071899414,4.57232666015625,5.021169185638428,4.420663356781006,4.978097915649414,0.0625,0.0625,0.03125,0.0,0.4375
14,17.060651779174805,4.12130069732666,4.516858100891113,4.102102279663086,4.320390701293945,0.1875,0.0625,0.09375,0.03125,0.4375
15,20.819778442382812,5.38121223449707,4.991631984710693,5.429072856903076,5.01785945892334,0.0,0.0,0.0,0.03125,0.4375
16,20.214534759521484,5.2555999755859375,4.948755264282227,4.858719825744629,5.151460647583008,0.0,0.125,0.03125,0.0,0.4375
17,16.36338233947754,4.161041259765625,4.365513801574707,3.709697723388672,4.127129077911377,0.15625,0.0625,0.25,0.15625,0.4375
18,17.661497116088867,4.602457046508789,4.5394487380981445,4.100980758666992,4.418610572814941,0.0625,0.0625,0.09375,0.0625,0.4375
19,17.171865463256836,4.244001865386963,4.2494354248046875,4.477973937988281,4.200454235076904,0.125,0.15625,0.0625,0.09375,0.4375
20,18.39133071899414,4.531822204589844,4.624839782714844,4.706625461578369,4.528043746948242,0.0625,0.0625,0.03125,0.0,0.4375
21,18.575626373291016,4.900062084197998,4.462698459625244,4.933262825012207,4.279603004455566,0.0625,0.03125,0.09375,0.09375,0.4375
