,loss,c1_loss,c2_loss,c3_loss,c4_loss,c1_acc,c2_acc,c3_acc,c4_acc,accuracy
0,24.266971588134766,6.092958450317383,5.1804962158203125,6.028303146362305,6.965214252471924,0.0,0.0625,0.03125,0.0,0.3359375
1,9.618087768554688,2.224416732788086,2.302337646484375,2.3263893127441406,2.764944314956665,0.4375,0.46875,0.5,0.3125,0.3359375
2,24.404407501220703,5.855266571044922,6.52693510055542,5.977798938751221,6.044406414031982,0.03125,0.0,0.0,0.03125,0.3359375
3,23.046035766601562,5.997567176818848,5.303383827209473,6.2204084396362305,5.524677276611328,0.03125,0.03125,0.0,0.03125,0.3359375
4,21.583974838256836,5.490826606750488,5.5081024169921875,5.25411319732666,5.330932140350342,0.03125,0.03125,0.0,0.0,0.3359375
5,20.4201717376709,4.8893232345581055,4.913524627685547,5.333159446716309,5.2841644287109375,0.0,0.03125,0.03125,0.0,0.3359375
6,20.1262149810791,5.102542877197266,5.019234657287598,4.995519638061523,5.008917331695557,0.03125,0.0,0.0,0.03125,0.3359375
7,18.8250732421875,4.875847816467285,4.439854145050049,4.943760395050049,4.565609931945801,0.0,0.03125,0.0,0.03125,0.3359375
8,18.701271057128906,4.516504287719727,4.488846302032471,4.967670440673828,4.728249549865723,0.0625,0.03125,0.0,0.03125,0.3359375
9,19.173145294189453,5.200840950012207,4.793309211730957,4.434216022491455,4.744778633117676,0.0,0.0,0.0,0.0,0.3359375
10,18.324642181396484,4.428089141845703,4.952456474304199,4.080955982208252,4.8631391525268555,0.0,0.0,0.03125,0.03125,0.3359375
11,18.175640106201172,4.7363176345825195,4.592536926269531,4.490105628967285,4.356680870056152,0.0,0.0,0.0,0.0,0.3359375
12,18.08941078186035,4.429262161254883,4.329285144805908,4.471086025238037,4.859777450561523,0.0,0.03125,0.03125,0.0,0.3359375
13,18.33828353881836,4.329673767089844,4.642106533050537,4.781485557556152,4.585016250610352,0.0,0.03125,0.0,0.0,0.3359375
14,18.73553466796875,4.95025634765625,4.621798992156982,4.464621067047119,4.698859214782715,0.03125,0.0,0.0,0.0,0.3359375
15,17.6047306060791,4.2770843505859375,4.392541885375977,4.250946044921875,4.684158802032471,0.0,0.0625,0.0,0.03125,0.3359375
16,17.92668914794922,4.422008514404297,4.504014492034912,4.221261978149414,4.7794036865234375,0.0,0.0,0.0,0.03125,0.3359375
17,18.838912963867188,4.187051773071289,4.885799407958984,4.785552024841309,4.980510711669922,0.03125,0.0,0.0,0.0,0.3359375
18,18.23708724975586,4.622966766357422,4.687743186950684,4.480435371398926,4.445940971374512,0.03125,0.03125,0.03125,0.03125,0.3359375
19,18.244997024536133,4.6177473068237305,4.700679779052734,4.553773880004883,4.372796058654785,0.0,0.0625,0.0,0.0,0.3359375
20,17.514368057250977,4.415124893188477,4.35822868347168,4.30053186416626,4.4404826164245605,0.03125,0.0625,0.0625,0.0,0.3359375
21,17.700857162475586,4.491267204284668,4.447977066040039,4.427844524383545,4.333768844604492,0.03125,0.0,0.03125,0.0,0.3359375
22,18.324024200439453,4.5800933837890625,4.567468643188477,4.512670040130615,4.663791656494141,0.0,0.0,0.0,0.0,0.3359375
23,17.933975219726562,4.381172180175781,4.399156093597412,4.789918899536133,4.363727569580078,0.0,0.0625,0.03125,0.0625,0.3359375
24,17.474515914916992,4.332919597625732,4.445323944091797,4.340071678161621,4.356200218200684,0.0625,0.0,0.03125,0.0625,0.3359375
25,17.985061645507812,4.593172073364258,4.443768501281738,4.357429504394531,4.590692520141602,0.0,0.0,0.03125,0.0625,0.3359375
26,17.569520950317383,4.500189781188965,4.230892181396484,4.393418788909912,4.44502067565918,0.0,0.03125,0.0625,0.0,0.3359375
27,17.077468872070312,4.467661380767822,3.9745917320251465,4.385491847991943,4.249722957611084,0.0,0.03125,0.03125,0.0,0.3359375
28,17.845256805419922,4.358310699462891,4.649768829345703,4.448378562927246,4.38879919052124,0.03125,0.0,0.03125,0.0,0.3359375
29,18.12761688232422,4.485286712646484,4.710676193237305,4.320924282073975,4.6107282638549805,0.0,0.0,0.0,0.0,0.3359375
30,18.203136444091797,4.759817600250244,4.332568645477295,4.612421989440918,4.49832820892334,0.0625,0.03125,0.0,0.0,0.3359375
31,17.32826042175293,4.277446746826172,4.274397850036621,4.471921443939209,4.304494857788086,0.0,0.0,0.0,0.0,0.3359375
32,17.558853149414062,4.3228960037231445,4.4605841636657715,4.336485862731934,4.4388885498046875,0.03125,0.0,0.0,0.0,0.3359375
33,17.172405242919922,4.210103511810303,4.191737174987793,4.358126640319824,4.412437438964844,0.03125,0.03125,0.0,0.03125,0.3359375
34,17.348665237426758,4.530552864074707,4.409530162811279,4.210474014282227,4.198108673095703,0.03125,0.0,0.0625,0.0,0.3359375
35,17.530452728271484,4.6515607833862305,4.220520973205566,4.4802703857421875,4.1781005859375,0.0625,0.0,0.03125,0.0625,0.3359375
36,17.471572875976562,4.723711967468262,4.365234851837158,4.127618789672852,4.255005836486816,0.0,0.0,0.03125,0.0,0.3359375
37,17.760944366455078,4.693154335021973,4.278244495391846,4.290940284729004,4.498603820800781,0.03125,0.03125,0.0,0.0,0.3359375
38,16.811002731323242,4.105804443359375,4.2195844650268555,4.14464807510376,4.340965270996094,0.0,0.0,0.0,0.0,0.3359375
39,18.04896354675293,4.385345458984375,4.459709167480469,4.654372215270996,4.549536228179932,0.03125,0.0,0.03125,0.03125,0.3359375
