epoch;c1_acc;c1_loss;c2_acc;c2_loss;c3_acc;c3_loss;c4_acc;c4_loss;loss;val_c1_acc;val_c1_loss;val_c2_acc;val_c2_loss;val_c3_acc;val_c3_loss;val_c4_acc;val_c4_loss;val_loss
0;0.79443359375;0.6481604118807809;0.778167724609375;0.6846492729964666;0.781341552734375;0.6878285803650215;0.826629638671875;0.551385484714956;2.57202374858025;0.93310546875;0.23396745522040874;0.85693359375;0.4189467485412024;0.87744140625;0.3856739802286029;0.95361328125;0.17113148458884098;1.2097196683753282
1;0.98992919921875;0.04606321690050663;0.969635009765625;0.1053221727579512;0.967193603515625;0.11706219481698099;0.986602783203125;0.0590187771963997;0.32746636199226486;0.991943359375;0.027091184483424513;0.975830078125;0.07852586030548991;0.96484375;0.11187633668305352;0.986328125;0.04596625382782804;0.26345963467611
2;0.995574951171875;0.023232319555397396;0.9859619140625;0.052457957787964915;0.984130859375;0.0595796268404456;0.992431640625;0.03279608176728743;0.1680659858807303;0.95849609375;0.15001724228386593;0.936767578125;0.2332883371564094;0.927001953125;0.26958667396684177;0.96337890625;0.1385879885237955;0.7914802426239476
3;0.996673583984375;0.02094738802408358;0.990447998046875;0.0382889427980615;0.989013671875;0.04542307970463355;0.994140625;0.028638302470113786;0.13329771280950808;0.9970703125;0.009157707276472138;0.996826171875;0.016439995421023923;0.990234375;0.03452424271745258;0.993896484375;0.019404284541224115;0.07952623062010389
4;0.997039794921875;0.015595634071345899;0.992767333984375;0.031414553359802255;0.991790771484375;0.033410320260472304;0.995452880859375;0.022915794645015808;0.10333630217633072;0.885009765625;0.332051818666514;0.84033203125;0.47952584957238287;0.88037109375;0.3753603777149692;0.872802734375;0.41023371048504487;1.5971717634238303
5;0.997344970703125;0.01409002364860612;0.995086669921875;0.022906248357145387;0.993896484375;0.026146541480471797;0.99676513671875;0.017927411448663833;0.08107022510887418;0.9951171875;0.02423557699421508;0.9755859375;0.07156501795748227;0.98828125;0.038789911825915624;0.9931640625;0.026356989681971754;0.16094749618059723
6;0.997650146484375;0.014984475669781006;0.99517822265625;0.023288108217561998;0.994384765625;0.028711516634515988;0.996856689453125;0.0185106248856286;0.08549472567028715;0.988525390625;0.04497994957364426;0.974365234375;0.0865045700866176;0.983642578125;0.06121668238256461;0.987060546875;0.04135038130448265;0.23405158150126226
7;0.99798583984375;0.016111601260618613;0.995391845703125;0.02417938726926394;0.99481201171875;0.027946250588769317;0.996734619140625;0.022355194242692278;0.09059243385098625;0.86865234375;0.4129261479829438;0.797607421875;0.8508875912521034;0.82275390625;0.6747763508465141;0.84619140625;0.5442725091706961;2.4828625917434692
8;0.997650146484375;0.01694430186238627;0.995758056640625;0.023754672249491904;0.994354248046875;0.027117587342356586;0.996795654296875;0.020472122892750022;0.08828868439093185;0.987548828125;0.05199269057447964;0.972412109375;0.08459888391371351;0.978759765625;0.07579744497525098;0.9853515625;0.055374974121150444;0.2677639923640527
9;0.99810791015625;0.015199832268932845;0.996246337890625;0.023285199483962238;0.995635986328125;0.022649056610961615;0.9971923828125;0.018922986722476942;0.0800570751633245;0.993896484375;0.024539094257306715;0.97802734375;0.06987670649141364;0.994384765625;0.023936600972490396;0.992919921875;0.02151003185576883;0.1398624332359759
